Year,Month,Day,Hour,DirectInclined,DiffuseInclined,Reflected,GlobalInclined,DirectHoriz,DiffusHoriz,GlobalHoriz,TopOfAtmosphere
2005,1,5,13.75,11.7,18.7,0.3,30.8,4.8,18.5,23.3,98
2005,1,5,14,15.9,18.7,0.3,34.9,6.3,17.8,24.1,91.7
2005,1,5,14.25,6.7,14,0.2,20.9,2.6,14.1,16.7,84.5
2005,1,5,14.5,2.5,9.5,0.1,12.1,0.9,9.9,10.8,76.6
2005,1,5,14.75,1.9,7.8,0.1,9.8,0.7,8.1,8.8,67.9
2005,1,5,15,1.7,6.7,0.1,8.4,0.5,7,7.5,58.5
2005,1,5,15.25,1.4,5.6,0.1,7.2,0.4,5.9,6.3,48.4
2005,1,5,15.5,1.3,4.7,0.1,6.1,0.3,4.9,5.3,37.6
2005,1,5,15.75,1.3,3.9,0.1,5.2,0.2,4,4.3,26.3
2005,1,5,16,1.2,2.4,0,3.6,0.1,2.5,2.6,14.4
2005,1,5,16.25,0,0,0,0,0,0,0,2.8
2005,1,5,16.5,0,0,0,0,0,0,0,0
2005,1,5,16.75,0,0,0,0,0,0,0,0
2005,1,5,17,0,0,0,0,0,0,0,0
2005,1,5,17.25,0,0,0,0,0,0,0,0
2005,1,5,17.5,0,0,0,0,0,0,0,0
2005,1,5,17.75,0,0,0,0,0,0,0,0
2005,1,5,18,0,0,0,0,0,0,0,0
2005,1,5,18.25,0,0,0,0,0,0,0,0
2005,1,5,18.5,0,0,0,0,0,0,0,0
2005,1,5,18.75,0,0,0,0,0,0,0,0
2005,1,5,19,0,0,0,0,0,0,0,0
2005,1,5,19.25,0,0,0,0,0,0,0,0
2005,1,5,19.5,0,0,0,0,0,0,0,0
2005,1,5,19.75,0,0,0,0,0,0,0,0
2005,1,5,20,0,0,0,0,0,0,0,0
2005,1,5,20.25,0,0,0,0,0,0,0,0
2005,1,5,20.5,0,0,0,0,0,0,0,0
2005,1,5,20.75,0,0,0,0,0,0,0,0
2005,1,5,21,0,0,0,0,0,0,0,0
2005,1,5,21.25,0,0,0,0,0,0,0,0
2005,1,5,21.5,0,0,0,0,0,0,0,0
2005,1,5,21.75,0,0,0,0,0,0,0,0
2005,1,5,22,0,0,0,0,0,0,0,0
2005,1,5,22.25,0,0,0,0,0,0,0,0
2005,1,5,22.5,0,0,0,0,0,0,0,0
2005,1,5,22.75,0,0,0,0,0,0,0,0
2005,1,5,23,0,0,0,0,0,0,0,0
2005,1,5,23.25,0,0,0,0,0,0,0,0
2005,1,5,23.5,0,0,0,0,0,0,0,0
2005,1,5,23.75,0,0,0,0,0,0,0,0
2005,1,5,24,0,0,0,0,0,0,0,0
2005,1,6,0.25,0,0,0,0,0,0,0,0
2005,1,6,0.5,0,0,0,0,0,0,0,0
2005,1,6,0.75,0,0,0,0,0,0,0,0
2005,1,6,1,0,0,0,0,0,0,0,0
2005,1,6,1.25,0,0,0,0,0,0,0,0
2005,1,6,1.5,0,0,0,0,0,0,0,0
2005,1,6,1.75,0,0,0,0,0,0,0,0
2005,1,6,2,0,0,0,0,0,0,0,0
2005,1,6,2.25,0,0,0,0,0,0,0,0
2005,1,6,2.5,0,0,0,0,0,0,0,0
2005,1,6,2.75,0,0,0,0,0,0,0,0
2005,1,6,3,0,0,0,0,0,0,0,0
2005,1,6,3.25,0,0,0,0,0,0,0,0
2005,1,6,3.5,0,0,0,0,0,0,0,0
2005,1,6,3.75,0,0,0,0,0,0,0,0
2005,1,6,4,0,0,0,0,0,0,0,0
2005,1,6,4.25,0,0,0,0,0,0,0,0
2005,1,6,4.5,0,0,0,0,0,0,0,0
2005,1,6,4.75,0,0,0,0,0,0,0,0
2005,1,6,5,0,0,0,0,0,0,0,0
2005,1,6,5.25,0,0,0,0,0,0,0,0
2005,1,6,5.5,0,0,0,0,0,0,0,0
2005,1,6,5.75,0,0,0,0,0,0,0,0
2005,1,6,6,0,0,0,0,0,0,0,0
2005,1,6,6.25,0,0,0,0,0,0,0,0
2005,1,6,6.5,0,0,0,0,0,0,0,0
2005,1,6,6.75,0,0,0,0,0,0,0,0
2005,1,6,7,0,0,0,0,0,0,0,0
2005,1,6,7.25,0,0,0,0,0,0,0,0
2005,1,6,7.5,0,0,0,0,0,0,0,0
2005,1,6,7.75,0,0,0,0,0,0,0,0
2005,1,6,8,0.4,2.4,0,2.8,0.1,2.3,2.4,3.2
2005,1,6,8.25,2.2,4.4,0.1,6.7,0.3,4.5,4.8,15
2005,1,6,8.5,2.4,6.3,0.1,8.8,0.5,6.5,6.9,26.9
2005,1,6,8.75,5.2,8.7,0.1,14.1,1.3,8.4,9.7,38.3
2005,1,6,9,9.8,11,0.2,21,2.8,10.2,13,49
2005,1,6,9.25,14.5,13.3,0.2,28.1,4.7,12,16.6,59.1
2005,1,6,9.5,19,15.5,0.3,34.7,6.6,13.7,20.3,68.5
2005,1,6,9.75,20.9,17.1,0.3,38.3,7.7,15.2,22.9,77.2
2005,1,6,10,4.3,11.6,0.2,16.1,1.6,12,13.6,85.2
2005,1,6,10.25,10.1,16.7,0.3,27,4,16.5,20.6,92.3
2005,1,6,10.5,1.7,7.6,0.1,9.4,0.7,8,8.7,98.6
2005,1,6,10.75,2.2,10.7,0.2,13.1,0.9,11.3,12.2,104.1
2005,1,6,11,5.7,17,0.3,23,2.4,17.6,20,108.7
2005,1,6,11.25,13.9,22,0.4,36.3,6,21.7,27.7,112.4
2005,1,6,11.5,5.3,16.9,0.3,22.5,2.3,17.6,19.9,115.2
2005,1,6,11.75,6,18.3,0.3,24.7,2.6,19,21.6,117.1
2005,1,6,12,26,26.7,0.5,53.1,11.4,24.8,36.2,118
2005,1,6,12.25,10.5,21.1,0.3,32,4.6,21.3,25.9,118
2005,1,6,12.5,7.5,19.5,0.3,27.3,3.3,20,23.3,117.1
2005,1,6,12.75,48.4,28.8,0.6,77.8,21.1,24,45.1,115.2
2005,1,6,13,16.8,21.9,0.4,39,7.3,21.1,28.3,112.4
2005,1,6,13.25,1.7,9.6,0.1,11.4,0.7,10.1,10.9,108.7
2005,1,6,13.5,0.9,5.9,0.1,6.9,0.4,6.2,6.6,104.1
2005,1,6,13.75,10.6,16.7,0.3,27.6,4.3,16.5,20.8,98.6
2005,1,6,14,45.7,22.1,0.5,68.3,18.2,17.5,35.7,92.3
2005,1,6,14.25,41.2,20.3,0.4,61.9,15.8,16,31.9,85.2
2005,1,6,14.5,33.5,18.1,0.4,51.9,12.3,14.6,26.9,77.2
2005,1,6,14.75,28.4,16.4,0.3,45.1,9.8,13.3,23.2,68.5
2005,1,6,15,22.3,14.6,0.3,37.2,7.1,12.1,19.2,59.1
2005,1,6,15.25,15.3,12.4,0.2,27.9,4.4,10.6,15,49
2005,1,6,15.5,8.1,9.9,0.1,18.1,2,9.1,11.1,38.3
2005,1,6,15.75,3,7.1,0.1,10.1,0.6,7.1,7.7,26.9
2005,1,6,16,2.4,4.8,0.1,7.2,0.3,4.9,5.2,15
2005,1,6,16.25,0.4,3,0,3.4,0.1,2.7,2.8,3.2
2005,1,6,16.5,0,0.1,0,0.1,0,0.1,0.1,0
2005,1,6,16.75,0,0,0,0,0,0,0,0
2005,1,6,17,0,0,0,0,0,0,0,0
2005,1,6,17.25,0,0,0,0,0,0,0,0
2005,1,6,17.5,0,0,0,0,0,0,0,0
2005,1,6,17.75,0,0,0,0,0,0,0,0
2005,1,6,18,0,0,0,0,0,0,0,0
2005,1,6,18.25,0,0,0,0,0,0,0,0
2005,1,6,18.5,0,0,0,0,0,0,0,0
2005,1,6,18.75,0,0,0,0,0,0,0,0
2005,1,6,19,0,0,0,0,0,0,0,0
2005,1,6,19.25,0,0,0,0,0,0,0,0
2005,1,6,19.5,0,0,0,0,0,0,0,0
2005,1,6,19.75,0,0,0,0,0,0,0,0
2005,1,6,20,0,0,0,0,0,0,0,0
2005,1,6,20.25,0,0,0,0,0,0,0,0
2005,1,6,20.5,0,0,0,0,0,0,0,0
2005,1,6,20.75,0,0,0,0,0,0,0,0
2005,1,6,21,0,0,0,0,0,0,0,0
2005,1,6,21.25,0,0,0,0,0,0,0,0
2005,1,6,21.5,0,0,0,0,0,0,0,0
2005,1,6,21.75,0,0,0,0,0,0,0,0
2005,1,6,22,0,0,0,0,0,0,0,0
2005,1,6,22.25,0,0,0,0,0,0,0,0
2005,1,6,22.5,0,0,0,0,0,0,0,0
2005,1,6,22.75,0,0,0,0,0,0,0,0
2005,1,6,23,0,0,0,0,0,0,0,0
2005,1,6,23.25,0,0,0,0,0,0,0,0
2005,1,6,23.5,0,0,0,0,0,0,0,0
2005,1,6,23.75,0,0,0,0,0,0,0,0
2005,1,6,24,0,0,0,0,0,0,0,0
2005,1,7,0.25,0,0,0,0,0,0,0,0
2005,1,7,0.5,0,0,0,0,0,0,0,0
2005,1,7,0.75,0,0,0,0,0,0,0,0
2005,1,7,1,0,0,0,0,0,0,0,0
2005,1,7,1.25,0,0,0,0,0,0,0,0
2005,1,7,1.5,0,0,0,0,0,0,0,0
2005,1,7,1.75,0,0,0,0,0,0,0,0
2005,1,7,2,0,0,0,0,0,0,0,0
2005,1,7,2.25,0,0,0,0,0,0,0,0
2005,1,7,2.5,0,0,0,0,0,0,0,0
2005,1,7,2.75,0,0,0,0,0,0,0,0
2005,1,7,3,0,0,0,0,0,0,0,0
2005,1,7,3.25,0,0,0,0,0,0,0,0
2005,1,7,3.5,0,0,0,0,0,0,0,0
2005,1,7,3.75,0,0,0,0,0,0,0,0
2005,1,7,4,0,0,0,0,0,0,0,0
2005,1,7,4.25,0,0,0,0,0,0,0,0
2005,1,7,4.5,0,0,0,0,0,0,0,0
2005,1,7,4.75,0,0,0,0,0,0,0,0
2005,1,7,5,0,0,0,0,0,0,0,0
2005,1,7,5.25,0,0,0,0,0,0,0,0
2005,1,7,5.5,0,0,0,0,0,0,0,0
2005,1,7,5.75,0,0,0,0,0,0,0,0
2005,1,7,6,0,0,0,0,0,0,0,0
2005,1,7,6.25,0,0,0,0,0,0,0,0
2005,1,7,6.5,0,0,0,0,0,0,0,0
2005,1,7,6.75,0,0,0,0,0,0,0,0
2005,1,7,7,0,0,0,0,0,0,0,0
2005,1,7,7.25,0,0,0,0,0,0,0,0
2005,1,7,7.5,0,0,0,0,0,0,0,0
2005,1,7,7.75,0,0.2,0,0.2,0,0.2,0.2,0
2005,1,7,8,0.6,3.5,0,4.2,0.1,2.9,3.1,3.7
2005,1,7,8.25,2.4,5,0.1,7.5,0.3,5.1,5.4,15.7
2005,1,7,8.5,3.4,7.4,0.1,10.9,0.7,7.5,8.2,27.6
2005,1,7,8.75,9.6,10.4,0.2,20.2,2.4,9.3,11.8,38.9
2005,1,7,9,17.8,13,0.2,31,5.2,10.7,16,49.7
2005,1,7,9.25,25.6,15,0.3,40.9,8.3,12.1,20.3,59.8
2005,1,7,9.5,32.1,16.6,0.3,49.1,11.2,13.1,24.4,69.2
2005,1,7,9.75,38.9,18.5,0.4,57.8,14.4,14.4,28.8,77.9
2005,1,7,10,46.3,20.7,0.5,67.4,17.9,15.9,33.8,85.9
2005,1,7,10.25,55.9,22.9,0.5,79.3,22.4,17.1,39.5,93
2005,1,7,10.5,60.7,25,0.6,86.2,25,18.7,43.6,99.3
2005,1,7,10.75,48.8,26.2,0.6,75.6,20.5,21.2,41.7,104.8
2005,1,7,11,40.8,27,0.5,68.3,17.4,23,40.4,109.4
2005,1,7,11.25,65,29.7,0.7,95.4,28.2,22.8,51,113.1
2005,1,7,11.5,75,31,0.7,106.7,32.8,23,55.8,115.9
2005,1,7,11.75,86.5,31.5,0.8,118.9,38.1,22.5,60.6,117.8
2005,1,7,12,63.4,31.7,0.7,95.8,28,24.9,52.9,118.7
2005,1,7,12.25,41.2,29.9,0.6,71.7,18.2,25.9,44.1,118.7
2005,1,7,12.5,67.1,31.4,0.7,99.2,29.5,24.3,53.8,117.8
2005,1,7,12.75,73.4,31,0.7,105.1,32.1,23.2,55.3,115.9
2005,1,7,13,61.7,29.7,0.7,92.1,26.7,23.1,49.9,113.1
2005,1,7,13.25,35.6,26.3,0.5,62.3,15.2,23,38.2,109.4
2005,1,7,13.5,43.3,25.8,0.5,69.6,18.2,21.5,39.7,104.8
2005,1,7,13.75,35.5,23.5,0.5,59.5,14.6,20.1,34.7,99.3
2005,1,7,14,14.1,18.4,0.3,32.9,5.7,17.8,23.5,93
2005,1,7,14.25,19.7,18.3,0.3,38.3,7.6,16.8,24.4,85.9
2005,1,7,14.5,9.4,14.4,0.2,24.1,3.5,14.1,17.6,77.9
2005,1,7,14.75,5.1,11.2,0.2,16.5,1.8,11.4,13.2,69.2
2005,1,7,15,4,9.4,0.1,13.5,1.3,9.6,10.9,59.8
2005,1,7,15.25,2.9,7.7,0.1,10.8,0.8,7.9,8.8,49.7
2005,1,7,15.5,2,6.2,0.1,8.3,0.5,6.4,6.9,38.9
2005,1,7,15.75,1.6,4.9,0.1,6.5,0.3,5.1,5.4,27.6
2005,1,7,16,1.7,3.5,0.1,5.3,0.2,3.7,3.9,15.7
2005,1,7,16.25,0.4,0.9,0,1.2,0.1,0.9,1,3.7
2005,1,7,16.5,0,0,0,0,0,0,0,0
2005,1,7,16.75,0,0,0,0,0,0,0,0
2005,1,7,17,0,0,0,0,0,0,0,0
2005,1,7,17.25,0,0,0,0,0,0,0,0
2005,1,7,17.5,0,0,0,0,0,0,0,0
2005,1,7,17.75,0,0,0,0,0,0,0,0
2005,1,7,18,0,0,0,0,0,0,0,0
2005,1,7,18.25,0,0,0,0,0,0,0,0
2005,1,7,18.5,0,0,0,0,0,0,0,0
2005,1,7,18.75,0,0,0,0,0,0,0,0
2005,1,7,19,0,0,0,0,0,0,0,0
2005,1,7,19.25,0,0,0,0,0,0,0,0
2005,1,7,19.5,0,0,0,0,0,0,0,0
2005,1,7,19.75,0,0,0,0,0,0,0,0
2005,1,7,20,0,0,0,0,0,0,0,0
2005,1,7,20.25,0,0,0,0,0,0,0,0
2005,1,7,20.5,0,0,0,0,0,0,0,0
2005,1,7,20.75,0,0,0,0,0,0,0,0
2005,1,7,21,0,0,0,0,0,0,0,0
2005,1,7,21.25,0,0,0,0,0,0,0,0
2005,1,7,21.5,0,0,0,0,0,0,0,0
2005,1,7,21.75,0,0,0,0,0,0,0,0
2005,1,7,22,0,0,0,0,0,0,0,0
2005,1,7,22.25,0,0,0,0,0,0,0,0
2005,1,7,22.5,0,0,0,0,0,0,0,0
2005,1,7,22.75,0,0,0,0,0,0,0,0
2005,1,7,23,0,0,0,0,0,0,0,0
2005,1,7,23.25,0,0,0,0,0,0,0,0
2005,1,7,23.5,0,0,0,0,0,0,0,0
2005,1,7,23.75,0,0,0,0,0,0,0,0
2005,1,7,24,0,0,0,0,0,0,0,0
2005,1,8,0.25,0,0,0,0,0,0,0,0
2005,1,8,0.5,0,0,0,0,0,0,0,0
2005,1,8,0.75,0,0,0,0,0,0,0,0
2005,1,8,1,0,0,0,0,0,0,0,0
2005,1,8,1.25,0,0,0,0,0,0,0,0
2005,1,8,1.5,0,0,0,0,0,0,0,0
2005,1,8,1.75,0,0,0,0,0,0,0,0
2005,1,8,2,0,0,0,0,0,0,0,0
2005,1,8,2.25,0,0,0,0,0,0,0,0
2005,1,8,2.5,0,0,0,0,0,0,0,0
2005,1,8,2.75,0,0,0,0,0,0,0,0
2005,1,8,3,0,0,0,0,0,0,0,0
2005,1,8,3.25,0,0,0,0,0,0,0,0
2005,1,8,3.5,0,0,0,0,0,0,0,0
2005,1,8,3.75,0,0,0,0,0,0,0,0
2005,1,8,4,0,0,0,0,0,0,0,0
2005,1,8,4.25,0,0,0,0,0,0,0,0
2005,1,8,4.5,0,0,0,0,0,0,0,0
2005,1,8,4.75,0,0,0,0,0,0,0,0
2005,1,8,5,0,0,0,0,0,0,0,0
2005,1,8,5.25,0,0,0,0,0,0,0,0
2005,1,8,5.5,0,0,0,0,0,0,0,0
2005,1,8,5.75,0,0,0,0,0,0,0,0
2005,1,8,6,0,0,0,0,0,0,0,0
2005,1,8,6.25,0,0,0,0,0,0,0,0
2005,1,8,6.5,0,0,0,0,0,0,0,0
2005,1,8,6.75,0,0,0,0,0,0,0,0
2005,1,8,7,0,0,0,0,0,0,0,0
2005,1,8,7.25,0,0,0,0,0,0,0,0
2005,1,8,7.5,0,0,0,0,0,0,0,0
2005,1,8,7.75,0,0.3,0,0.3,0,0.3,0.3,0
2005,1,8,8,0.8,3.1,0,4,0.2,3,3.2,4.2
2005,1,8,8.25,2.4,5.1,0.1,7.6,0.3,5.2,5.5,16.4
2005,1,8,8.5,3.6,7.6,0.1,11.3,0.7,7.6,8.4,28.3
2005,1,8,8.75,10.2,10.6,0.2,21,2.6,9.4,12,39.6
2005,1,8,9,18.5,13.1,0.2,31.8,5.5,10.8,16.3,50.4
2005,1,8,9.25,26.2,15.2,0.3,41.6,8.5,12.1,20.7,60.5
2005,1,8,9.5,32.8,16.7,0.3,49.8,11.5,13.2,24.7,69.9
2005,1,8,9.75,39.9,18.7,0.4,58.9,14.8,14.5,29.4,78.7
2005,1,8,10,48.8,20.9,0.5,70.2,19,15.9,34.9,86.6
2005,1,8,10.25,56.7,23.1,0.5,80.3,22.8,17.3,40.1,93.8
2005,1,8,10.5,67.4,25.2,0.6,93.2,27.9,18.3,46.2,100.1
2005,1,8,10.75,73.9,27.1,0.7,101.7,31.2,19.5,50.7,105.6
2005,1,8,11,76.9,28.7,0.7,106.3,33,20.8,53.8,110.2
2005,1,8,11.25,78,30.2,0.7,108.9,34,22,56,113.9
2005,1,8,11.5,77.8,31.3,0.8,109.8,34.2,23,57.2,116.7
2005,1,8,11.75,84.9,31.9,0.8,117.5,37.5,23,60.5,118.5
2005,1,8,12,84.2,32.3,0.8,117.3,37.3,23.4,60.7,119.5
2005,1,8,12.25,79.4,32.3,0.8,112.5,35.2,23.9,59.1,119.5
2005,1,8,12.5,74.6,32,0.8,107.4,33,24,57,118.5
2005,1,8,12.75,71.1,31.2,0.7,103.1,31.2,23.7,54.9,116.7
2005,1,8,13,65.3,30.1,0.7,96.1,28.4,23.1,51.6,113.9
2005,1,8,13.25,62.7,28.7,0.7,92,26.9,22.1,49,110.2
2005,1,8,13.5,58,27,0.6,85.6,24.5,20.9,45.4,105.6
2005,1,8,13.75,51.8,24.9,0.5,77.3,21.4,19.6,41,100.1
2005,1,8,14,45.2,22.8,0.5,68.5,18.2,18.1,36.3,93.8
2005,1,8,14.25,38.6,20.5,0.4,59.5,15,16.6,31.6,86.6
2005,1,8,14.5,32,18.2,0.4,50.6,11.9,15,26.9,78.7
2005,1,8,14.75,26.5,16.5,0.3,43.3,9.3,13.7,23,69.9
2005,1,8,15,20.9,14.6,0.3,35.8,6.8,12.3,19.2,60.5
2005,1,8,15.25,14.5,12.4,0.2,27.1,4.3,10.7,15,50.4
2005,1,8,15.5,8,9.9,0.1,18,2,9.1,11.2,39.6
2005,1,8,15.75,3.1,7.1,0.1,10.3,0.6,7.2,7.9,28.3
2005,1,8,16,2.3,4.9,0.1,7.2,0.3,5,5.3,16.4
2005,1,8,16.25,0.8,2.8,0,3.6,0.2,2.8,3,4.2
2005,1,8,16.5,0,0.2,0,0.2,0,0.2,0.2,0
2005,1,8,16.75,0,0,0,0,0,0,0,0
2005,1,8,17,0,0,0,0,0,0,0,0
2005,1,8,17.25,0,0,0,0,0,0,0,0
2005,1,8,17.5,0,0,0,0,0,0,0,0
2005,1,8,17.75,0,0,0,0,0,0,0,0
2005,1,8,18,0,0,0,0,0,0,0,0
2005,1,8,18.25,0,0,0,0,0,0,0,0
2005,1,8,18.5,0,0,0,0,0,0,0,0
2005,1,8,18.75,0,0,0,0,0,0,0,0
2005,1,8,19,0,0,0,0,0,0,0,0
2005,1,8,19.25,0,0,0,0,0,0,0,0
2005,1,8,19.5,0,0,0,0,0,0,0,0
2005,1,8,19.75,0,0,0,0,0,0,0,0
2005,1,8,20,0,0,0,0,0,0,0,0
2005,1,8,20.25,0,0,0,0,0,0,0,0
2005,1,8,20.5,0,0,0,0,0,0,0,0
2005,1,8,20.75,0,0,0,0,0,0,0,0
2005,1,8,21,0,0,0,0,0,0,0,0
2005,1,8,21.25,0,0,0,0,0,0,0,0
2005,1,8,21.5,0,0,0,0,0,0,0,0
2005,1,8,21.75,0,0,0,0,0,0,0,0
2005,1,8,22,0,0,0,0,0,0,0,0
2005,1,8,22.25,0,0,0,0,0,0,0,0
2005,1,8,22.5,0,0,0,0,0,0,0,0
2005,1,8,22.75,0,0,0,0,0,0,0,0
2005,1,8,23,0,0,0,0,0,0,0,0
2005,1,8,23.25,0,0,0,0,0,0,0,0
2005,1,8,23.5,0,0,0,0,0,0,0,0
2005,1,8,23.75,0,0,0,0,0,0,0,0
2005,1,8,24,0,0,0,0,0,0,0,0
2005,1,9,0.25,0,0,0,0,0,0,0,0
2005,1,9,0.5,0,0,0,0,0,0,0,0
2005,1,9,0.75,0,0,0,0,0,0,0,0
2005,1,9,1,0,0,0,0,0,0,0,0
2005,1,9,1.25,0,0,0,0,0,0,0,0
2005,1,9,1.5,0,0,0,0,0,0,0,0
2005,1,9,1.75,0,0,0,0,0,0,0,0
2005,1,9,2,0,0,0,0,0,0,0,0
2005,1,9,2.25,0,0,0,0,0,0,0,0
2005,1,9,2.5,0,0,0,0,0,0,0,0
2005,1,9,2.75,0,0,0,0,0,0,0,0
2005,1,9,3,0,0,0,0,0,0,0,0
2005,1,9,3.25,0,0,0,0,0,0,0,0
2005,1,9,3.5,0,0,0,0,0,0,0,0
2005,1,9,3.75,0,0,0,0,0,0,0,0
2005,1,9,4,0,0,0,0,0,0,0,0
2005,1,9,4.25,0,0,0,0,0,0,0,0
2005,1,9,4.5,0,0,0,0,0,0,0,0
2005,1,9,4.75,0,0,0,0,0,0,0,0
2005,1,9,5,0,0,0,0,0,0,0,0
2005,1,9,5.25,0,0,0,0,0,0,0,0
2005,1,9,5.5,0,0,0,0,0,0,0,0
2005,1,9,5.75,0,0,0,0,0,0,0,0
2005,1,9,6,0,0,0,0,0,0,0,0
2005,1,9,6.25,0,0,0,0,0,0,0,0
2005,1,9,6.5,0,0,0,0,0,0,0,0
2005,1,9,6.75,0,0,0,0,0,0,0,0
2005,1,9,7,0,0,0,0,0,0,0,0
2005,1,9,7.25,0,0,0,0,0,0,0,0
2005,1,9,7.5,0,0,0,0,0,0,0,0
2005,1,9,7.75,0,0,0,0,0,0,0,0
2005,1,9,8,0.7,1.4,0,2.1,0.1,1.5,1.6,4.8
2005,1,9,8.25,1.8,3.9,0.1,5.7,0.2,4,4.3,17.1
2005,1,9,8.5,1.7,5.3,0.1,7,0.3,5.5,5.8,29
2005,1,9,8.75,2.4,6.8,0.1,9.3,0.6,7,7.6,40.3
2005,1,9,9,3.7,8.5,0.1,12.3,1.1,8.6,9.7,51.1
2005,1,9,9.25,5.2,10.4,0.2,15.7,1.7,10.4,12.1,61.2
2005,1,9,9.5,6.6,12.3,0.2,19.1,2.3,12.3,14.7,70.7
2005,1,9,9.75,8.1,14.3,0.2,22.6,3,14.3,17.3,79.4
2005,1,9,10,9.2,16.1,0.3,25.5,3.6,16,19.6,87.4
2005,1,9,10.25,7.7,16.5,0.3,24.4,3.1,16.7,19.8,94.5
2005,1,9,10.5,10.8,18.9,0.3,30,4.5,18.8,23.3,100.9
2005,1,9,10.75,11.8,20.1,0.3,32.2,5,20,25,106.4
2005,1,9,11,13.3,21.6,0.4,35.3,5.8,21.4,27.1,111
2005,1,9,11.25,10.6,21.1,0.3,32,4.6,21.2,25.9,114.7
2005,1,9,11.5,13.2,22.7,0.4,36.3,5.8,22.6,28.4,117.5
2005,1,9,11.75,45.9,30.4,0.6,76.9,20.4,25.8,46.2,119.3
2005,1,9,12,36.7,29.6,0.6,66.8,16.3,26.2,42.6,120.3
2005,1,9,12.25,11.5,22.4,0.4,34.3,5.1,22.5,27.6,120.3
2005,1,9,12.5,6.5,19.4,0.3,26.2,2.9,20.1,22.9,119.3
2005,1,9,12.75,6.4,19.1,0.3,25.8,2.8,19.7,22.6,117.5
2005,1,9,13,5.4,17.8,0.3,23.5,2.4,18.5,20.9,114.7
2005,1,9,13.25,6.1,17.9,0.3,24.4,2.7,18.5,21.2,111
2005,1,9,13.5,5.8,17,0.3,23.1,2.5,17.5,20,106.4
2005,1,9,13.75,4.9,15.3,0.2,20.5,2,15.9,18,100.9
2005,1,9,14,3.5,12.9,0.2,16.6,1.4,13.4,14.9,94.5
2005,1,9,14.25,1.9,9.3,0.1,11.3,0.8,9.8,10.5,87.4
2005,1,9,14.5,1.2,6.6,0.1,7.9,0.5,7,7.4,79.4
2005,1,9,14.75,1.1,5.6,0.1,6.8,0.4,6,6.3,70.7
2005,1,9,15,1,5,0.1,6.1,0.3,5.3,5.6,61.2
2005,1,9,15.25,1,4.4,0.1,5.5,0.3,4.7,5,51.1
2005,1,9,15.5,1,3.9,0.1,4.9,0.2,4.1,4.3,40.3
2005,1,9,15.75,0.9,3,0,4,0.2,3.2,3.4,29
2005,1,9,16,0.6,1.4,0,1.9,0.1,1.4,1.5,17.1
2005,1,9,16.25,0,0,0,0,0,0,0,4.8
2005,1,9,16.5,0,0,0,0,0,0,0,0
2005,1,9,16.75,0,0,0,0,0,0,0,0
2005,1,9,17,0,0,0,0,0,0,0,0
2005,1,9,17.25,0,0,0,0,0,0,0,0
2005,1,9,17.5,0,0,0,0,0,0,0,0
2005,1,9,17.75,0,0,0,0,0,0,0,0
2005,1,9,18,0,0,0,0,0,0,0,0
2005,1,9,18.25,0,0,0,0,0,0,0,0
2005,1,9,18.5,0,0,0,0,0,0,0,0
2005,1,9,18.75,0,0,0,0,0,0,0,0
2005,1,9,19,0,0,0,0,0,0,0,0
2005,1,9,19.25,0,0,0,0,0,0,0,0
2005,1,9,19.5,0,0,0,0,0,0,0,0
2005,1,9,19.75,0,0,0,0,0,0,0,0
2005,1,9,20,0,0,0,0,0,0,0,0
2005,1,9,20.25,0,0,0,0,0,0,0,0
2005,1,9,20.5,0,0,0,0,0,0,0,0
2005,1,9,20.75,0,0,0,0,0,0,0,0
2005,1,9,21,0,0,0,0,0,0,0,0
2005,1,9,21.25,0,0,0,0,0,0,0,0
2005,1,9,21.5,0,0,0,0,0,0,0,0
2005,1,9,21.75,0,0,0,0,0,0,0,0
2005,1,9,22,0,0,0,0,0,0,0,0
2005,1,9,22.25,0,0,0,0,0,0,0,0
2005,1,9,22.5,0,0,0,0,0,0,0,0
2005,1,9,22.75,0,0,0,0,0,0,0,0
2005,1,9,23,0,0,0,0,0,0,0,0
2005,1,9,23.25,0,0,0,0,0,0,0,0
2005,1,9,23.5,0,0,0,0,0,0,0,0
2005,1,9,23.75,0,0,0,0,0,0,0,0
2005,1,9,24,0,0,0,0,0,0,0,0
2005,1,10,0.25,0,0,0,0,0,0,0,0
2005,1,10,0.5,0,0,0,0,0,0,0,0
2005,1,10,0.75,0,0,0,0,0,0,0,0
2005,1,10,1,0,0,0,0,0,0,0,0
2005,1,10,1.25,0,0,0,0,0,0,0,0
2005,1,10,1.5,0,0,0,0,0,0,0,0
2005,1,10,1.75,0,0,0,0,0,0,0,0
2005,1,10,2,0,0,0,0,0,0,0,0
2005,1,10,2.25,0,0,0,0,0,0,0,0
2005,1,10,2.5,0,0,0,0,0,0,0,0
2005,1,10,2.75,0,0,0,0,0,0,0,0
2005,1,10,3,0,0,0,0,0,0,0,0
2005,1,10,3.25,0,0,0,0,0,0,0,0
2005,1,10,3.5,0,0,0,0,0,0,0,0
2005,1,10,3.75,0,0,0,0,0,0,0,0
2005,1,10,4,0,0,0,0,0,0,0,0
2005,1,10,4.25,0,0,0,0,0,0,0,0
2005,1,10,4.5,0,0,0,0,0,0,0,0
2005,1,10,4.75,0,0,0,0,0,0,0,0
